date,price,market_cap,volume,coin_id,symbol,name,market_cap_rank,daily_return,market_cap_change,volume_change,previous_day_price,previous_day_return,previous_day_volume,ma_7,ma_14,ma_30,volatility_7,volatility_14,volatility_30,volume_to_market_cap,price_vs_ma_7,price_vs_ma_14,price_vs_ma_30,next_day_price,next_day_return
2025-10-15,202.77828792883702,111004502175.88118,13553378827.238491,solana,sol,Solana,7,-0.024772811530334726,-0.022848989262376995,0.17360710505483734,207.92928081408232,0.05526445624732568,11548480550.997688,203.6877683521213,216.05128721948157,219.39577780480948,0.08174224364682729,0.06283186347689429,0.05082377660533933,0.12209755966261465,0.9955349286280556,0.938565516264845,0.9242579322070792,193.96279214560616,-0.04347356846372313
2025-10-16,193.96279214560616,106135409373.7695,9764892301.796349,solana,sol,Solana,7,-0.04347356846372308,-0.043863921792981375,-0.2795233995694377,202.77828792883702,-0.024772811530334726,13553378827.238491,198.67348021966316,214.10442356281234,218.06667697783416,0.07981005464937423,0.06127581840874539,0.05115230337180715,0.09200409514046366,0.9762892960406762,0.9059261313613299,0.8894655287718348,184.57406686923576,-0.04840477481537985
2025-10-17,184.57406686923576,100920180313.75322,9925743378.18117,solana,sol,Solana,7,-0.04840477481537986,-0.049137503598353116,0.016472386116867854,193.96279214560616,-0.04347356846372308,9764892301.796349,193.49741822683964,210.5299466528176,216.31903842249326,0.08034081464868904,0.058827337627853894,0.051629215180301245,0.09835241422798476,0.9538838738037171,0.8767116973321359,0.8532492942611167,182.07052141400303,-0.013563906878675504
2025-10-18,182.07052141400303,99584853701.89706,10314262292.923399,solana,sol,Solana,7,-0.01356390687867548,-0.01323151234673503,0.039142550833650924,184.57406686923576,-0.04840477481537986,9925743378.18117,192.38016482071382,206.88751387904605,214.22315478432012,0.06152126236153331,0.058777238113760504,0.051067984682079945,0.10357260074708445,0.9464100500365059,0.8800459631432763,0.8499105598426633,187.55870371602296,0.030143167929642896
2025-10-19,187.55870371602296,102547391633.91815,4080705643.636593,solana,sol,Solana,7,0.03014316792964289,0.029748880697152202,-0.6043628203602734,182.07052141400303,-0.01356390687867548,10314262292.923399,193.70194667009514,204.00320274882975,212.22323617424732,0.057028294616308456,0.05999706177108263,0.05144341974580206,0.039793363620639136,0.9682850737451024,0.9193909761649508,0.883780245260357,187.62095813065147,0.0003319196251365107
2025-10-20,187.62095813065147,102473799864.32953,4866494598.220849,solana,sol,Solana,7,0.0003319196251365675,-0.0007176366791593614,0.192562028042774,187.55870371602296,0.03014316792964289,4080705643.636593,192.35637300263411,201.0801053936855,210.53266026155376,0.03810280903563798,0.059956229008195173,0.05116137900417651,0.047490135084908125,0.9753820744378571,0.9330657439397947,0.8911726945242696,189.83490809801577,0.011800120783002275
2025-10-21,189.83490809801577,103759163273.00163,6130975032.123,solana,sol,Solana,7,0.0118001207830023,0.012543337032235202,0.2598339335184785,187.62095813065147,0.0003319196251365675,4866494598.220849,189.7714626146246,198.02568445525182,208.87837786503593,0.028791881848667867,0.059748342607799806,0.05123194343471357,0.059088516510023684,1.0003343257332638,0.9586378081218705,0.9088298656775051,185.78992071057104,-0.021307921856796867
2025-10-22,185.78992071057104,101503754154.96838,8140307547.666378,solana,sol,Solana,7,-0.021307921856796863,-0.021736963241492435,0.3277345781079779,189.83490809801577,0.0118001207830023,6130975032.123,187.34455301201518,195.51616068206826,207.18308593730484,0.028575959365859504,0.058846812399131324,0.051295893388127144,0.08019710813097969,0.9917017480548557,0.9502535241201201,0.896742704019731,180.02645418265774,-0.031021416586380867
2025-10-23,180.02645418265774,98365559775.72266,7331527656.706337,solana,sol,Solana,7,-0.031021416586380912,-0.03091702770376914,-0.09935495510754966,185.78992071057104,-0.021307921856796863,8140307547.666378,185.3536475887368,192.0135639042,205.83940367944712,0.026615410433849643,0.05741103291699138,0.050165602427750075,0.0745334817737276,0.9712593009342926,0.9375715471458939,0.8745966562505798,191.42417371185576,0.06331135932741143
2025-10-24,191.42417371185576,105126704771.48363,6328717665.982079,solana,sol,Solana,7,0.0633113593274115,0.06873488049248788,-0.13678049619126276,180.02645418265774,-0.031021416586380912,7331527656.706337,186.33223428053967,189.91482625368963,205.08090104721018,0.03274025867235031,0.060721599553481526,0.05150497808849993,0.06020085647827505,1.0273272064330519,1.0079474967170279,0.9334080976550293,193.47566388653937,0.010716985921389663
